scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
bodyparts,head,head,head,spine 1,spine 1,spine 1,spine 2,spine 2,spine 2,spine 3,spine 3,spine 3,spine 4,spine 4,spine 4,base,base,base,tail 25,tail 25,tail 25,tail 50,tail 50,tail 50,tail 75,tail 75,tail 75,tail 100,tail 100,tail 100,lForepaw,lForepaw,lForepaw,rForepaw,rForepaw,rForepaw,lHindpaw,lHindpaw,lHindpaw,lHindfingers,lHindfingers,lHindfingers,rHindpaw,rHindpaw,rHindpaw,rHindfingers,rHindfingers,rHindfingers
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
85,382.3625183105469,95.37033081054688,0.9999998807907104,406.6402282714844,87.13552856445312,0.9999996423721313,423.968994140625,83.25313568115234,0.9999995231628418,440.66796875,81.84447479248047,0.9999998807907104,459.1446228027344,79.39720153808594,0.9999998211860657,475.467529296875,80.32192993164062,0.9999998211860657,498.7651062011719,82.73475646972656,0.9999995231628418,520.9456176757812,83.68318939208984,0.9999949932098389,538.744140625,88.55158996582031,0.9998400211334229,559.59375,96.08431243896484,0.9998907446861267,400.1365051269531,78.73341369628906,0.9999995827674866,429.3004150390625,95.96507263183594,0.9999985694885254,461.94189453125,68.94551849365234,0.9999998807907104,457.5333557128906,68.4208984375,0.9999998807907104,456.6954040527344,99.11116790771484,0.9999986290931702,447.9034118652344,102.81444549560547,0.9999731183052063
86,381.43377685546875,95.03792572021484,0.9999999403953552,405.514892578125,86.91303253173828,0.9999997019767761,422.8126525878906,83.25313568115234,0.9999997019767761,439.5006103515625,81.58390045166016,0.9999995827674866,457.663818359375,79.39720153808594,0.9999997019767761,474.2317199707031,80.32192993164062,0.9999998211860657,497.631103515625,83.03826141357422,0.9999995231628418,518.887939453125,83.89518737792969,0.9999887943267822,537.528076171875,88.43920135498047,0.9998416900634766,558.1314697265625,96.16311645507812,0.9999250173568726,399.1457214355469,78.73341369628906,0.9999991059303284,428.9012145996094,95.96507263183594,0.9999977946281433,461.3246765136719,68.92436981201172,0.9999998807907104,457.3861083984375,67.99845123291016,0.9999998211860657,453.09674072265625,99.21067810058594,0.999998927116394,443.1859130859375,103.63359832763672,0.9999610781669617
87,380.1568298339844,94.63988494873047,0.9999999403953552,403.63531494140625,86.83045959472656,0.9999997019767761,420.9927978515625,83.34292602539062,0.9999998211860657,439.3812255859375,80.57682037353516,0.9999996423721313,457.157470703125,79.60367584228516,0.9999995827674866,473.1785888671875,80.78361511230469,0.9999998807907104,496.3503723144531,83.05010223388672,0.9999993443489075,517.750732421875,84.55323028564453,0.9999916553497314,536.1497192382812,88.1419677734375,0.9997772574424744,556.4094848632812,96.16311645507812,0.9999285340309143,397.814697265625,78.97716522216797,0.9999993443489075,428.6230773925781,95.96507263183594,0.9999960064888,461.0244445800781,68.85595703125,0.9999998807907104,456.93170166015625,67.74057006835938,0.9999997615814209,450.57720947265625,99.25731658935547,0.9999983906745911,440.8659973144531,103.68553161621094,0.9999746680259705
88,378.5263671875,93.88634490966797,0.9999999403953552,402.5521240234375,86.83045959472656,0.9999996423721313,420.0570373535156,83.34292602539062,0.9999998211860657,438.4803161621094,80.36249542236328,0.9999997615814209,456.37982177734375,79.74992370605469,0.9999996423721313,472.11773681640625,80.89094543457031,0.9999998807907104,495.7929382324219,83.11325073242188,0.9999991059303284,516.6871948242188,84.56820678710938,0.9999922513961792,535.9205932617188,87.88894653320312,0.9997875690460205,555.16064453125,96.16311645507812,0.9998981952667236,397.7785949707031,79.03319549560547,0.9999995231628418,427.9345703125,96.32221221923828,0.999994158744812,460.9463806152344,68.85595703125,0.9999998807907104,456.7941589355469,67.64358520507812,0.9999997615814209,448.67718505859375,99.30101776123047,0.999997079372406,439.00970458984375,103.68553161621094,0.9999747276306152
89,377.51373291015625,93.6633071899414,0.9999999403953552,401.5250244140625,86.83045959472656,0.9999995231628418,419.3612976074219,83.35932159423828,0.9999998211860657,437.7736511230469,80.21501922607422,0.9999998211860657,455.9154052734375,79.95018768310547,0.9999997019767761,471.687255859375,81.14800262451172,0.9999998807907104,495.6491394042969,83.34468078613281,0.9999992251396179,515.8352661132812,84.56820678710938,0.9999909996986389,534.7872314453125,87.82710266113281,0.9998263716697693,553.6849365234375,96.1247329711914,0.9998102784156799,397.75848388671875,79.45161437988281,0.9999996423721313,427.7079162597656,96.77427673339844,0.9999939203262329,460.8228454589844,68.85595703125,0.9999998807907104,456.71014404296875,67.37824249267578,0.9999997615814209,446.9653015136719,99.25731658935547,0.9999958872795105,437.4051513671875,103.63359832763672,0.9999845027923584
90,376.32330322265625,93.32671356201172,1.0,400.23321533203125,87.0294189453125,0.9999989867210388,418.2695007324219,83.5759506225586,0.9999998211860657,436.60186767578125,80.20699310302734,0.9999998807907104,454.86480712890625,80.21451568603516,0.9999997615814209,470.5953369140625,81.43085479736328,0.9999999403953552,495.1184387207031,83.67578887939453,0.9999995231628418,514.5103759765625,84.56820678710938,0.9999901056289673,533.1851806640625,87.71762084960938,0.9998656511306763,551.4965209960938,96.1247329711914,0.9997929334640503,397.6312255859375,79.45161437988281,0.9999996423721313,427.2621154785156,97.16715240478516,0.9999901056289673,460.5553894042969,68.85639190673828,0.9999998807907104,456.4034423828125,67.333984375,0.9999997615814209,445.2597961425781,99.21067810058594,0.999997615814209,435.78887939453125,103.42516326904297,0.9999914169311523
91,375.0402526855469,93.25286102294922,1.0,399.723876953125,87.05818176269531,0.9999989867210388,417.1686706542969,83.67057037353516,0.9999998211860657,435.25811767578125,80.07183837890625,0.9999998211860657,453.50543212890625,80.29314422607422,0.9999997019767761,469.42132568359375,81.51219940185547,0.9999999403953552,494.5846252441406,83.94879150390625,0.9999995231628418,513.583740234375,84.56820678710938,0.9999876618385315,532.2901000976562,87.71762084960938,0.9998518824577332,550.556884765625,96.1247329711914,0.9998165369033813,397.6226806640625,79.45161437988281,0.9999997019767761,425.7884216308594,97.18951416015625,0.9999829530715942,460.1054382324219,68.95893096923828,0.9999998807907104,456.05316162109375,67.18781280517578,0.9999995827674866,443.85400390625,99.14916229248047,0.9999977946281433,434.3383483886719,103.05010986328125,0.9999942779541016
92,373.9573974609375,93.2330551147461,1.0,398.08807373046875,87.26808166503906,0.9999991059303284,415.9762268066406,83.69981384277344,0.9999998807907104,433.4336853027344,80.0313491821289,0.9999995827674866,451.7639465332031,80.29314422607422,0.9999997019767761,468.0965576171875,81.73641204833984,0.9999998807907104,493.8355712890625,84.03722381591797,0.9999995827674866,512.8494262695312,84.56820678710938,0.9999843239784241,531.358642578125,87.71762084960938,0.9998323917388916,549.4004516601562,96.26402282714844,0.9997997879981995,397.6120300292969,79.37905883789062,0.9999995231628418,423.1481628417969,97.49575805664062,0.9999931454658508,459.8325500488281,68.95893096923828,0.9999998807907104,455.9064636230469,66.95542907714844,0.9999993443489075,441.2397766113281,98.80367279052734,0.9999977946281433,432.2451171875,102.15813446044922,0.999994695186615
93,372.88385009765625,93.0035171508789,1.0,397.1311950683594,87.30398559570312,0.9999993443489075,414.8765869140625,84.02867126464844,0.9999999403953552,432.057861328125,80.0313491821289,0.9999994039535522,450.6413269042969,80.27499389648438,0.9999997019767761,467.33367919921875,81.95841217041016,1.0,493.2652893066406,84.30302429199219,0.9999995827674866,512.6433715820312,84.79681396484375,0.9999905228614807,530.6414794921875,87.96533203125,0.9998241662979126,548.5392456054688,96.54530334472656,0.9998115301132202,397.6120300292969,79.13973236083984,0.9999993443489075,421.19073486328125,97.6005859375,0.9999980330467224,459.2628173828125,68.95893096923828,0.9999998807907104,455.31170654296875,66.64408874511719,0.9999989867210388,441.1540832519531,98.78087615966797,0.9999963641166687,432.2451171875,101.89791870117188,0.9999935030937195
94,371.3243103027344,92.30774688720703,1.0,395.48760986328125,87.7763671875,0.9999992251396179,412.9471130371094,84.86975860595703,1.0,430.7876892089844,80.0313491821289,0.9999996423721313,448.69049072265625,80.38188171386719,0.999999463558197,466.2886047363281,82.17100524902344,0.9999999403953552,491.7661437988281,84.72320556640625,0.9999996423721313,511.731689453125,85.3780288696289,0.9999959468841553,529.1984252929688,88.41009521484375,0.9997767806053162,546.9847412109375,96.83182525634766,0.9997574090957642,397.6120300292969,78.70933532714844,0.9999977350234985,418.5238037109375,98.49282836914062,0.9999919533729553,458.34234619140625,68.74385070800781,0.9999997615814209,455.1941833496094,65.7154541015625,0.9999992847442627,440.607177734375,98.20970916748047,0.9999945759773254,432.16644287109375,100.47532653808594,0.9999919533729553
95,370.0502624511719,92.05815887451172,1.0,394.1788024902344,87.7763671875,0.999998152256012,411.31005859375,85.40151977539062,1.0,428.5331726074219,80.15082550048828,0.9999997019767761,446.53338623046875,80.46160888671875,0.9999998211860657,465.2383728027344,82.5750732421875,1.0,490.1115417480469,85.09612274169922,0.999999463558197,510.5755310058594,85.82876586914062,0.9999974966049194,528.1392211914062,89.24169158935547,0.9997168779373169,545.57763671875,96.88851928710938,0.9995987415313721,397.6084899902344,78.70933532714844,0.9999932646751404,415.5985107421875,100.05899047851562,0.9999648332595825,457.5855712890625,68.74385070800781,0.9999995231628418,454.6766662597656,65.7154541015625,0.9999991059303284,440.4881286621094,97.85796356201172,0.9999876022338867,432.16644287109375,100.13616943359375,0.9999763369560242
96,368.8556823730469,91.47543334960938,0.9999999403953552,392.70355224609375,87.7763671875,0.9999990463256836,408.653076171875,85.73340606689453,1.0,425.70245361328125,80.98504638671875,0.9999996423721313,444.96331787109375,80.53225708007812,0.9999999403953552,463.5653076171875,82.85594940185547,0.9999999403953552,488.2742004394531,85.39022064208984,0.9999989867210388,509.3852844238281,86.40058898925781,0.9999980330467224,527.812744140625,89.6967544555664,0.9997391700744629,545.2791748046875,96.90707397460938,0.9997991919517517,397.24810791015625,78.68400573730469,0.9999953508377075,404.33984375,101.38197326660156,0.9999942183494568,456.7094421386719,68.74385070800781,0.9999990463256836,454.6766662597656,65.7154541015625,0.9999983310699463,440.49151611328125,97.85796356201172,0.9999825358390808,432.5060119628906,100.13616943359375,0.9999707341194153
97,367.66546630859375,91.133056640625,0.9999996423721313,390.5749816894531,87.91409301757812,0.9999995827674866,407.2048645019531,85.99410247802734,0.9999998807907104,424.50787353515625,81.08682250976562,0.9999998807907104,443.66473388671875,80.73899841308594,0.9999999403953552,462.1384582519531,83.02498626708984,0.9999999403953552,487.34771728515625,85.92805480957031,0.9999994039535522,508.3707275390625,87.27833557128906,0.9999977350234985,527.3543701171875,90.54933166503906,0.99983811378479,545.260009765625,98.54901123046875,0.9998446702957153,396.868408203125,78.64260864257812,0.9999874830245972,398.8231201171875,101.68880462646484,0.9999963641166687,456.42266845703125,69.28359985351562,0.9999978542327881,454.6766662597656,65.67312622070312,0.9999951124191284,440.49151611328125,97.85796356201172,0.9999603033065796,432.5351257324219,100.13616943359375,0.9999406337738037
98,366.1677551269531,91.09711456298828,0.9999998211860657,388.4620056152344,87.77204132080078,0.9999995827674866,405.58355712890625,86.50273132324219,0.9999998807907104,422.8797912597656,81.53836822509766,0.9999999403953552,442.5852966308594,81.21468353271484,0.9999999403953552,460.994873046875,83.44029235839844,1.0,485.60906982421875,86.41985321044922,0.9999995231628418,506.2776184082031,88.18257141113281,0.9999968409538269,525.1524658203125,91.2716293334961,0.9999207854270935,543.7561645507812,99.93080139160156,0.999941349029541,396.82305908203125,78.20149993896484,0.9999694228172302,394.3890075683594,101.70462036132812,0.9999927282333374,455.769287109375,69.5074462890625,0.9999979734420776,454.9649658203125,65.65880584716797,0.9999914169311523,440.4881286621094,98.1611557006836,0.9999376535415649,432.5351257324219,100.53573608398438,0.9998639225959778
99,364.793212890625,90.75373840332031,0.9999998807907104,386.528564453125,87.77204132080078,0.9999990463256836,404.1610107421875,86.50273132324219,0.9999998807907104,421.5897216796875,81.89567565917969,0.9999999403953552,441.3861083984375,81.38508605957031,0.9999998211860657,459.5216064453125,84.01998138427734,1.0,483.76531982421875,86.91351318359375,0.9999993443489075,504.0736389160156,89.01441192626953,0.9999910593032837,523.6354370117188,91.76202392578125,0.9999294281005859,543.0595703125,101.47943115234375,0.9999487400054932,396.73321533203125,78.20149993896484,0.9998339414596558,392.2212829589844,101.68880462646484,0.9999960660934448,455.4823913574219,69.51744842529297,0.999994158744812,455.4584655761719,65.65880584716797,0.9999764561653137,439.8421630859375,98.61739349365234,0.9996963143348694,432.5351257324219,100.80052947998047,0.9990456700325012
100,364.07623291015625,90.74988555908203,0.9999998807907104,385.688720703125,87.77204132080078,0.999998927116394,403.3708190917969,86.50273132324219,0.9999998211860657,420.747802734375,82.23414611816406,1.0,440.77899169921875,82.24857330322266,0.9999998211860657,458.521728515625,84.31809997558594,1.0,482.5052185058594,87.23464965820312,0.9999989867210388,502.89935302734375,89.54878997802734,0.999974250793457,522.8391723632812,92.23068237304688,0.9999259114265442,542.5892333984375,102.06840515136719,0.9999390244483948,396.82305908203125,78.20149993896484,0.9999258518218994,390.40582275390625,101.68880462646484,0.9999992847442627,454.6817932128906,69.52005767822266,0.9999964833259583,455.4584655761719,65.63651275634766,0.9999793171882629,439.5876159667969,98.76509857177734,0.9996862411499023,432.5060119628906,100.89388275146484,0.9987088441848755
101,362.9107666015625,90.74988555908203,0.9999998807907104,385.10107421875,87.74036407470703,0.9999988675117493,402.64556884765625,86.50820922851562,0.9999998807907104,420.0249328613281,82.41522216796875,0.9999998807907104,440.0716552734375,82.7643814086914,0.9999998807907104,457.5889587402344,84.66327667236328,1.0,481.6684265136719,87.49191284179688,0.9999983906745911,502.86724853515625,89.73213195800781,0.9999772310256958,522.1707763671875,92.56047821044922,0.9999176263809204,541.7994384765625,102.06840515136719,0.9999423623085022,396.7459411621094,78.30513763427734,0.999968409538269,388.3280944824219,101.32859802246094,0.9999997019767761,454.0404357910156,69.62418365478516,0.9999982118606567,455.4584655761719,65.41739654541016,0.9999858736991882,439.32666015625,98.81036376953125,0.9998746514320374,432.44287109375,101.10173034667969,0.9992201328277588
102,361.24237060546875,90.75373840332031,0.9999998807907104,383.9001770019531,87.36434936523438,0.9999987483024597,401.1000061035156,86.50820922851562,0.9999998211860657,418.5991516113281,82.96788024902344,0.9999998807907104,438.8306579589844,83.22748565673828,0.9999998807907104,457.038330078125,84.81586456298828,0.9999999403953552,481.2700500488281,87.67557525634766,0.999998152256012,502.6225891113281,89.7374267578125,0.9999808669090271,522.0670776367188,92.85680389404297,0.9999093413352966,541.5640258789062,102.06840515136719,0.9999249577522278,396.73321533203125,78.33082580566406,0.9999842643737793,386.4407653808594,101.26438903808594,0.9999997615814209,453.434814453125,69.62418365478516,0.9999987483024597,455.2518005371094,65.35472106933594,0.9999865889549255,439.2873840332031,98.98178100585938,0.9999215602874756,432.0996398925781,101.17455291748047,0.9993863105773926
103,359.4372863769531,91.03045654296875,1.0,381.6455078125,87.36434936523438,0.9999994039535522,399.96539306640625,86.66976928710938,0.9999997615814209,416.73907470703125,83.5572738647461,0.9999998211860657,437.2687683105469,83.59445190429688,0.9999998807907104,456.04156494140625,84.87454223632812,0.9999999403953552,479.94818115234375,87.8705825805664,0.999998927116394,501.0359802246094,89.7374267578125,0.999988317489624,520.6875610351562,92.90968322753906,0.9998979568481445,540.345458984375,101.91597747802734,0.9999551177024841,396.70977783203125,78.55354309082031,0.9999779462814331,383.6562194824219,101.2624740600586,0.9999985098838806,452.2057800292969,69.62418365478516,0.9999977350234985,454.76348876953125,65.15812683105469,0.999980092048645,438.5436706542969,99.03752899169922,0.9999153017997742,431.61932373046875,101.48478698730469,0.9989172220230103
104,357.6469421386719,91.17918395996094,1.0,379.76922607421875,87.36434936523438,0.9999995231628418,398.2817687988281,86.76811981201172,0.9999999403953552,415.4639892578125,83.79386901855469,0.9999997615814209,436.09295654296875,83.80152893066406,0.9999999403953552,455.61737060546875,85.69852447509766,1.0,479.15283203125,88.02696990966797,0.9999993443489075,500.3912353515625,89.7374267578125,0.9999895691871643,520.0899658203125,93.14608001708984,0.9998657703399658,539.798095703125,101.851806640625,0.999950110912323,396.5833740234375,78.56568145751953,0.9999834895133972,381.71295166015625,101.16413879394531,0.9999995827674866,451.35260009765625,69.52115631103516,0.9999982118606567,454.2891845703125,65.15812683105469,0.99998539686203,438.2079162597656,99.06629943847656,0.9999604821205139,431.61932373046875,101.53125762939453,0.9992538690567017
105,356.77471923828125,91.17918395996094,1.0,378.6729431152344,87.43616485595703,0.9999994039535522,397.1657409667969,86.7947998046875,0.9999999403953552,415.374755859375,83.84001922607422,0.9999998211860657,435.2516784667969,83.92403411865234,1.0,454.7691650390625,86.20236206054688,1.0,477.3195495605469,88.11869812011719,0.999999463558197,498.6443786621094,89.7374267578125,0.9999909996986389,518.8671875,93.38213348388672,0.9999135136604309,538.2876586914062,101.42278289794922,0.9999569654464722,395.8848876953125,78.60084533691406,0.999984860420227,380.3691711425781,101.16413879394531,0.9999996423721313,450.3542785644531,69.49232482910156,0.999997079372406,453.3235168457031,64.99690246582031,0.9999810457229614,437.73394775390625,99.06629943847656,0.9999715089797974,431.61932373046875,101.64030456542969,0.9991416335105896
106,355.24322509765625,91.17918395996094,1.0,377.0341796875,87.44237518310547,0.9999991655349731,395.9354553222656,87.11083221435547,1.0,414.12713623046875,84.44255065917969,0.9999998807907104,433.77215576171875,83.92403411865234,1.0,453.66619873046875,86.20236206054688,1.0,475.5291748046875,88.1729507446289,0.9999995231628418,497.5129699707031,89.82630157470703,0.9999880194664001,517.59716796875,93.4184799194336,0.9999392032623291,537.0641479492188,101.42278289794922,0.9999444484710693,395.298828125,78.60084533691406,0.999994695186615,378.55975341796875,100.54916381835938,0.9999998211860657,448.6382751464844,69.458984375,0.9999971985816956,451.9460144042969,64.8035888671875,0.9999914765357971,437.60040283203125,99.03752899169922,0.999986469745636,432.3017578125,101.79601287841797,0.999747097492218
107,353.723876953125,90.79920959472656,0.9999998807907104,376.9766540527344,88.0549545288086,0.999998927116394,395.0715637207031,87.26631927490234,0.9999999403953552,413.0051574707031,84.91853332519531,0.9999998807907104,432.7440185546875,83.92403411865234,1.0,452.6719055175781,86.20236206054688,1.0,473.85577392578125,88.27987670898438,0.9999992847442627,497.22210693359375,90.61205291748047,0.9999847412109375,515.7979125976562,93.4382553100586,0.999957263469696,536.4756469726562,101.42278289794922,0.9999517202377319,395.1257019042969,78.60084533691406,0.9999940395355225,376.58349609375,100.15150451660156,0.9999997615814209,446.1382141113281,68.57323455810547,0.9999864101409912,448.2745666503906,64.08551788330078,0.9999750852584839,437.53326416015625,98.89178466796875,0.9999862909317017,432.4921569824219,101.8329849243164,0.9998137950897217
